ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia
251,2021-06-07,VIX,SDU,2.0,436.17,957.1,1697.81,Média,83,66%,AeroBrasil Connect
252,2019-06-12,VIX,PVH,1.7,552.34,1267.67,2304.42,Média,40,90%,AeroBrasil Connect
253,2021-02-08,BEL,SDU,1.7,496.76,1027.76,1929.27,Alta,51,66%,AeroBrasil Connect
254,2020-08-21,THE,CGR,4.7,540.42,1158.89,1992.58,Baixa,73,31%,AeroBrasil Connect
255,2022-10-02,CNF,GRU,2.9,513.86,1154.89,2150.35,Baixa,73,77%,AeroBrasil Connect
256,2022-12-27,VIX,SLZ,1.7,720.99,1523.03,2731.59,Altíssima,39,72%,AeroBrasil Connect
257,2022-10-24,PLU,SLZ,3.2,604.61,1458.1,2337.94,Baixa,36,68%,AeroBrasil Connect
258,2019-12-15,THE,REC,5.0,1596.03,3429.64,7181.04,Alta,85,91%,AeroBrasil Connect
259,2022-05-12,GIG,VIX,4.5,659.22,1561.56,2761.56,Baixa,32,90%,AeroBrasil Connect
260,2024-10-21,CWB,FOR,3.5,844.42,1929.53,3404.94,Baixa,28,91%,AeroBrasil Connect
261,2023-09-06,SSA,CGR,2.2,527.1,1233.23,1895.04,Baixa,67,95%,AeroBrasil Connect
262,2022-01-09,RBR,BSB,3.8,1280.03,3047.41,5345.71,Alta,43,69%,AeroBrasil Connect
263,2022-03-19,RBR,MAO,3.5,740.26,1765.11,2889.12,Baixa,83,67%,AeroBrasil Connect
264,2024-05-23,CNF,VIX,4.8,1163.86,2594.51,4846.48,Baixa,13,65%,AeroBrasil Connect
265,2021-02-26,THE,FLN,1.9,451.43,1089.83,1732.48,Alta,65,56%,AeroBrasil Connect
266,2023-03-19,SLZ,SSA,4.6,1237.41,2992.49,4351.08,Baixa,14,66%,AeroBrasil Connect
267,2020-08-15,GRU,CWB,1.8,206.85,504.14,905.3,Baixa,85,28%,AeroBrasil Connect
268,2019-11-12,MAO,GIG,2.5,833.33,1793.96,3499.52,Média,8,70%,AeroBrasil Connect
269,2020-07-21,GIG,CGR,1.4,263.36,595.12,1038.97,Alta,18,24%,AeroBrasil Connect
270,2019-12-11,SDU,CWB,3.8,1060.61,2548.62,3821.59,Alta,51,72%,AeroBrasil Connect
271,2021-05-05,FLN,PLU,4.3,636.22,1441.2,2232.16,Baixa,88,70%,AeroBrasil Connect
272,2024-03-15,CNF,IGZ,1.9,413.72,918.95,1537.9,Baixa,54,94%,AeroBrasil Connect
273,2019-03-25,SDU,AJU,3.9,818.12,1737.6,3390.8,Baixa,42,78%,AeroBrasil Connect
274,2020-09-20,PVH,IGZ,3.4,514.23,1081.28,2111.91,Baixa,86,21%,AeroBrasil Connect
275,2020-12-13,BEL,RBR,1.2,277.82,589.13,1149.64,Alta,65,35%,AeroBrasil Connect
276,2019-09-01,CNF,SSA,1.5,317.04,742.34,1351.45,Baixa,55,83%,AeroBrasil Connect
277,2019-01-19,GIG,GRU,2.0,578.37,1338.51,2314.09,Alta,52,66%,AeroBrasil Connect
278,2022-07-23,FLN,GIG,3.6,1021.61,2083.58,4516.46,Alta,37,69%,AeroBrasil Connect
279,2020-09-11,FLN,AJU,3.5,503.97,1191.88,2190.49,Baixa,41,24%,AeroBrasil Connect
280,2019-04-03,CWB,SDU,2.8,631.18,1496.1,2284.52,Baixa,87,74%,AeroBrasil Connect
281,2024-03-23,GRU,FOR,3.5,553.11,1141.32,2367.93,Baixa,35,81%,AeroBrasil Connect
282,2021-12-04,PLU,GRU,2.3,675.49,1680.3,2788.11,Alta,10,66%,AeroBrasil Connect
283,2022-08-17,CNF,CGH,3.0,536.15,1099.89,2184.23,Baixa,22,76%,AeroBrasil Connect
284,2024-02-08,IGZ,JPA,1.0,319.88,697.97,1413.94,Alta,33,65%,AeroBrasil Connect
285,2020-01-18,CGR,IGZ,3.6,787.93,1701.9,3408.58,Alta,55,35%,AeroBrasil Connect
286,2023-06-04,JPA,CGB,4.6,1350.56,3345.39,4820.05,Média,68,90%,AeroBrasil Connect
287,2022-05-25,BEL,SSA,1.3,235.57,563.54,998.72,Baixa,27,76%,AeroBrasil Connect
288,2020-08-12,AJU,SLZ,5.0,544.86,1343.73,1920.04,Baixa,33,54%,AeroBrasil Connect
289,2023-06-21,CGR,GRU,4.8,1273.13,3009.18,4588.3,Média,50,86%,AeroBrasil Connect
290,2023-04-14,SLZ,CGH,4.9,803.65,1700.31,3492.26,Baixa,13,73%,AeroBrasil Connect
291,2022-12-12,VIX,IGZ,1.3,441.29,899.09,1795.09,Alta,83,69%,AeroBrasil Connect
292,2022-11-05,POA,BEL,2.0,559.44,1324.57,2135.97,Média,52,90%,AeroBrasil Connect
293,2021-04-03,REC,BSB,4.1,566.76,1265.59,2214.06,Baixa,15,54%,AeroBrasil Connect
294,2023-06-25,REC,VIX,2.2,566.33,1326.93,2450.16,Média,13,68%,AeroBrasil Connect
295,2024-10-02,REC,SSA,1.6,319.6,647.02,1214.11,Baixa,47,95%,AeroBrasil Connect
296,2020-01-13,VIX,THE,4.0,841.99,1742.83,2957.03,Alta,15,49%,AeroBrasil Connect
297,2020-03-07,FLN,CNF,3.7,526.14,1293.63,1880.94,Baixa,76,25%,AeroBrasil Connect
298,2019-04-21,VIX,BSB,1.4,250.94,620.11,891.0,Baixa,44,90%,AeroBrasil Connect
299,2023-07-27,IGZ,FLN,3.0,919.04,2255.46,3469.36,Alta,24,78%,AeroBrasil Connect
300,2022-03-02,PVH,POA,3.6,695.0,1420.48,2698.7,Baixa,72,93%,AeroBrasil Connect
301,2022-04-21,JPA,POA,3.5,1386.58,3315.25,5350.97,Baixa,4,90%,AeroBrasil Connect
302,2023-08-12,AJU,JPA,2.3,428.12,862.51,1845.49,Baixa,42,65%,AeroBrasil Connect
303,2021-01-26,SLZ,JPA,2.4,572.63,1333.33,2156.83,Alta,22,57%,AeroBrasil Connect
304,2024-01-25,POA,AJU,4.4,1454.74,3340.46,6264.42,Alta,24,76%,AeroBrasil Connect
305,2024-06-19,GRU,CGR,3.8,1153.93,2416.46,5178.85,Média,20,83%,AeroBrasil Connect
306,2022-09-10,FOR,SLZ,1.2,150.27,350.0,600.0,Baixa,30,84%,AeroBrasil Connect
307,2023-04-26,BSB,SSA,2.4,435.38,902.92,1830.64,Baixa,43,92%,AeroBrasil Connect
308,2020-02-28,JPA,CNF,4.8,786.58,1691.84,2860.36,Alta,77,45%,AeroBrasil Connect
309,2020-12-14,RBR,SLZ,3.6,757.18,1746.7,2920.31,Alta,90,55%,AeroBrasil Connect
310,2024-10-27,FOR,FLN,2.2,510.61,1263.45,2271.55,Baixa,24,69%,AeroBrasil Connect
311,2022-10-02,FOR,PVH,2.3,522.69,1072.59,2088.77,Baixa,30,84%,AeroBrasil Connect
312,2021-12-03,POA,CNF,4.9,1251.16,3056.99,4937.87,Alta,87,52%,AeroBrasil Connect
313,2021-04-08,CGR,GIG,2.4,498.66,1106.58,1954.57,Baixa,2,73%,AeroBrasil Connect
314,2020-07-16,FLN,CNF,3.2,590.39,1383.63,2162.4,Alta,75,50%,AeroBrasil Connect
315,2019-01-10,GRU,SSA,2.4,808.06,1681.13,2888.82,Alta,23,75%,AeroBrasil Connect
316,2019-06-20,PVH,SLZ,3.8,1038.05,2301.46,3688.77,Média,23,85%,AeroBrasil Connect
317,2021-04-07,CWB,CGR,3.2,619.01,1330.07,2225.91,Baixa,35,67%,AeroBrasil Connect
318,2022-10-18,SLZ,BSB,1.2,224.08,518.2,891.91,Baixa,39,67%,AeroBrasil Connect
319,2019-01-07,FOR,RBR,2.2,570.78,1254.99,2276.9,Alta,16,92%,AeroBrasil Connect
320,2024-05-03,RBR,THE,2.6,411.01,831.19,1619.27,Baixa,49,77%,AeroBrasil Connect
321,2021-04-27,MAO,AJU,1.2,208.89,453.69,844.22,Baixa,14,71%,AeroBrasil Connect
322,2023-04-18,CGH,FLN,4.3,940.95,2105.29,4122.92,Baixa,89,82%,AeroBrasil Connect
323,2022-05-03,FLN,CGR,1.1,245.87,567.99,890.12,Baixa,75,81%,AeroBrasil Connect
324,2022-03-06,REC,BSB,1.2,169.57,408.88,618.57,Baixa,57,86%,AeroBrasil Connect
325,2023-05-11,IGZ,GIG,1.3,310.48,701.64,1371.44,Baixa,43,82%,AeroBrasil Connect
326,2019-12-20,AJU,JPA,4.1,1237.89,2836.43,5526.97,Alta,20,69%,AeroBrasil Connect
327,2019-02-19,PLU,SDU,4.1,2066.17,4808.79,8413.49,Altíssima,54,93%,AeroBrasil Connect
328,2022-01-06,MAO,FLN,1.6,453.41,1108.49,1737.24,Alta,53,87%,AeroBrasil Connect
329,2020-01-24,SLZ,MAO,4.6,694.18,1559.0,2912.91,Alta,41,39%,AeroBrasil Connect
330,2019-04-05,BEL,IGZ,2.8,631.93,1292.07,2490.89,Baixa,55,73%,AeroBrasil Connect
331,2022-12-16,PLU,JPA,4.5,1411.13,3322.91,5508.18,Alta,22,81%,AeroBrasil Connect
332,2023-10-01,FOR,REC,1.6,224.71,455.1,867.46,Baixa,33,66%,AeroBrasil Connect
333,2020-05-12,VIX,JPA,2.6,329.53,756.94,1211.87,Baixa,32,21%,AeroBrasil Connect
334,2022-10-18,CNF,FOR,4.4,639.53,1287.84,2270.11,Baixa,90,91%,AeroBrasil Connect
335,2023-04-28,POA,RBR,1.9,335.0,814.83,1496.49,Baixa,54,85%,AeroBrasil Connect
336,2024-01-16,BSB,RBR,1.7,685.12,1693.28,2886.23,Alta,34,72%,AeroBrasil Connect
337,2024-11-09,CWB,FLN,4.4,1053.83,2381.99,4345.58,Média,61,71%,AeroBrasil Connect
338,2023-02-01,JPA,CGB,4.9,1984.38,4249.23,8303.47,Alta,84,82%,AeroBrasil Connect
339,2022-02-11,MAO,RBR,2.3,659.62,1368.69,2813.59,Alta,85,85%,AeroBrasil Connect
340,2019-10-13,CGB,SSA,3.7,954.42,2032.64,3739.96,Baixa,65,85%,AeroBrasil Connect
341,2022-12-02,AJU,CGR,5.0,2091.64,4850.84,8315.81,Alta,30,75%,AeroBrasil Connect
342,2024-06-17,BEL,FOR,4.4,1045.52,2157.92,3929.75,Média,39,70%,AeroBrasil Connect
343,2023-03-22,SSA,RBR,1.4,243.07,593.92,941.09,Baixa,41,88%,AeroBrasil Connect
344,2023-05-15,SDU,SLZ,1.2,202.37,494.74,809.58,Baixa,81,83%,AeroBrasil Connect
345,2024-07-17,BEL,CWB,1.2,446.29,1112.87,1960.48,Alta,27,69%,AeroBrasil Connect
346,2022-03-11,CGR,FOR,4.1,736.12,1493.59,2909.19,Baixa,24,85%,AeroBrasil Connect
347,2020-03-19,PLU,FOR,3.0,398.17,922.46,1554.21,Baixa,18,25%,AeroBrasil Connect
348,2022-07-01,CGH,THE,1.8,654.45,1482.67,2302.3,Alta,43,65%,AeroBrasil Connect
349,2019-11-24,POA,CGR,4.5,1135.55,2444.9,4048.56,Média,51,68%,AeroBrasil Connect
350,2019-05-10,VIX,IGZ,3.1,738.36,1603.25,3249.81,Baixa,89,78%,AeroBrasil Connect
351,2021-04-06,FLN,GRU,1.9,356.2,817.42,1306.89,Baixa,29,54%,AeroBrasil Connect
352,2021-12-21,CGH,FLN,4.5,2190.55,5106.14,9098.6,Altíssima,78,51%,AeroBrasil Connect
353,2019-01-23,SDU,CWB,2.8,885.33,1861.63,3705.76,Alta,62,73%,AeroBrasil Connect
354,2019-05-14,CGB,SDU,3.6,632.49,1549.16,2537.29,Baixa,19,84%,AeroBrasil Connect
355,2023-02-10,SDU,SLZ,1.8,656.84,1431.23,2568.08,Alta,68,73%,AeroBrasil Connect
356,2020-01-18,SLZ,REC,3.8,911.29,1863.13,3290.15,Alta,2,35%,AeroBrasil Connect
357,2023-11-16,BSB,GIG,4.1,1366.72,3173.75,5407.77,Média,14,88%,AeroBrasil Connect
358,2021-05-15,CGH,SDU,4.3,851.69,1836.54,3609.92,Baixa,48,59%,AeroBrasil Connect
359,2019-01-01,BSB,CGB,3.6,1381.47,2948.27,5847.86,Alta,58,93%,AeroBrasil Connect
360,2021-06-06,SDU,FLN,2.6,627.09,1504.98,2601.7,Média,90,62%,AeroBrasil Connect
361,2020-02-05,CGR,IGZ,1.2,289.81,665.22,1246.84,Alta,15,30%,AeroBrasil Connect
362,2024-08-06,PVH,FLN,4.1,974.61,2303.63,4280.26,Baixa,89,92%,AeroBrasil Connect
363,2022-08-04,CWB,VIX,1.2,346.25,809.87,1477.63,Baixa,3,75%,AeroBrasil Connect
364,2023-12-19,POA,CGB,4.5,1286.93,2999.65,4824.16,Alta,81,87%,AeroBrasil Connect
365,2021-11-22,RBR,FLN,1.6,346.09,853.87,1386.29,Média,8,69%,AeroBrasil Connect
366,2022-08-28,FOR,GIG,4.0,590.14,1245.99,2445.14,Baixa,37,75%,AeroBrasil Connect
367,2022-04-03,VIX,AJU,2.8,512.73,1152.97,2129.56,Baixa,42,79%,AeroBrasil Connect
368,2019-07-14,CGH,THE,3.2,1497.54,3472.45,6574.37,Alta,79,90%,AeroBrasil Connect
369,2023-04-21,CGB,VIX,4.8,1027.15,2224.79,4383.28,Baixa,30,66%,AeroBrasil Connect
370,2023-08-23,CGB,CNF,3.9,573.51,1244.91,2483.23,Baixa,86,89%,AeroBrasil Connect
371,2021-09-17,CNF,CGR,1.4,289.7,686.95,1132.5,Baixa,19,65%,AeroBrasil Connect
372,2021-10-07,REC,SDU,4.7,777.4,1596.69,3043.11,Baixa,26,64%,AeroBrasil Connect
373,2024-11-19,SDU,PLU,4.6,1004.79,2260.19,4049.67,Média,66,83%,AeroBrasil Connect
374,2019-09-14,AJU,SLZ,4.7,1093.65,2282.26,4719.37,Baixa,24,94%,AeroBrasil Connect
375,2019-07-22,PVH,SSA,3.0,1105.9,2363.08,4936.29,Alta,90,84%,AeroBrasil Connect
376,2021-08-26,BSB,CWB,3.4,696.49,1583.75,2656.35,Baixa,40,66%,AeroBrasil Connect
377,2024-09-21,REC,PVH,3.9,675.44,1590.8,3022.72,Baixa,88,94%,AeroBrasil Connect
378,2020-09-18,CGR,RBR,2.3,230.13,525.92,958.99,Baixa,73,42%,AeroBrasil Connect
379,2022-11-24,THE,BEL,4.5,968.75,2121.98,3442.03,Média,68,65%,AeroBrasil Connect
380,2019-04-09,PLU,FOR,4.9,1334.6,2866.15,5676.85,Baixa,9,69%,AeroBrasil Connect
381,2019-06-27,VIX,SDU,3.5,1059.3,2415.88,3959.23,Média,30,82%,AeroBrasil Connect
382,2024-05-23,CGB,CGH,4.7,811.53,1847.09,2850.88,Baixa,89,95%,AeroBrasil Connect
383,2021-04-20,PLU,VIX,4.3,729.27,1673.09,3090.97,Baixa,84,72%,AeroBrasil Connect
384,2020-12-07,BEL,VIX,1.7,418.58,862.14,1482.04,Alta,24,31%,AeroBrasil Connect
385,2021-09-09,BSB,FOR,3.1,475.56,987.93,1737.56,Baixa,61,60%,AeroBrasil Connect
386,2021-10-02,PLU,RBR,3.5,584.95,1191.22,2461.28,Baixa,75,65%,AeroBrasil Connect
387,2023-04-06,JPA,GIG,4.1,682.99,1485.3,2993.82,Baixa,70,82%,AeroBrasil Connect
388,2024-06-11,CNF,BEL,1.9,642.35,1549.25,2878.46,Média,62,81%,AeroBrasil Connect
389,2019-02-22,CNF,VIX,2.0,1427.49,3084.05,6303.7,Altíssima,7,72%,AeroBrasil Connect
390,2019-07-09,THE,IGZ,2.1,861.61,1942.39,3435.07,Alta,49,91%,AeroBrasil Connect
391,2021-11-07,SSA,JPA,1.3,255.28,590.58,947.29,Média,70,74%,AeroBrasil Connect
392,2024-04-28,CGB,CWB,4.3,809.25,1998.75,3436.8,Baixa,57,91%,AeroBrasil Connect
393,2020-01-15,CGR,SSA,1.2,202.67,463.6,755.48,Alta,34,31%,AeroBrasil Connect
394,2021-07-13,VIX,RBR,2.6,558.35,1118.35,2356.4,Alta,88,62%,AeroBrasil Connect
395,2019-12-19,CGH,CGR,4.4,1298.71,3042.8,5333.24,Alta,15,81%,AeroBrasil Connect
396,2021-08-13,FLN,CGB,1.1,170.93,409.96,743.45,Baixa,19,57%,AeroBrasil Connect
397,2021-11-05,BEL,CGB,4.5,1019.64,2523.34,4133.14,Média,84,73%,AeroBrasil Connect
398,2023-03-04,CGH,GRU,3.3,680.07,1614.59,2994.72,Baixa,12,82%,AeroBrasil Connect
399,2021-04-14,RBR,JPA,1.6,189.15,395.45,813.28,Baixa,34,69%,AeroBrasil Connect
400,2019-09-15,RBR,THE,1.3,279.3,639.68,1243.32,Baixa,14,73%,AeroBrasil Connect
401,2021-03-22,RBR,POA,1.4,226.82,490.88,943.44,Baixa,42,56%,AeroBrasil Connect
402,2024-10-05,AJU,CNF,4.2,1324.46,3169.21,5578.89,Baixa,2,70%,AeroBrasil Connect
403,2024-07-09,CNF,BSB,3.7,1167.97,2788.39,4656.66,Alta,61,80%,AeroBrasil Connect
404,2019-03-21,PVH,GIG,4.4,834.92,1976.07,3445.4,Baixa,70,69%,AeroBrasil Connect
405,2024-02-01,JPA,RBR,1.1,350.71,707.85,1318.89,Alta,77,77%,AeroBrasil Connect
406,2023-08-21,PLU,BSB,2.5,478.61,1026.86,1897.55,Baixa,77,89%,AeroBrasil Connect
407,2023-02-13,CNF,JPA,1.0,347.84,827.37,1266.27,Alta,80,95%,AeroBrasil Connect
408,2020-03-19,AJU,CGB,4.5,368.71,877.8,1375.93,Baixa,47,50%,AeroBrasil Connect
409,2021-06-08,CGH,CGB,1.8,422.1,940.15,1496.95,Média,51,61%,AeroBrasil Connect
410,2024-06-04,CGR,JPA,3.5,909.65,2078.62,3526.4,Média,35,88%,AeroBrasil Connect
411,2022-06-19,RBR,GIG,3.1,790.55,1720.59,3452.9,Média,30,94%,AeroBrasil Connect
412,2022-08-20,GRU,JPA,4.5,1046.34,2239.59,3819.39,Baixa,11,72%,AeroBrasil Connect
413,2020-06-20,CGR,SDU,3.6,560.94,1256.17,2081.48,Média,16,41%,AeroBrasil Connect
414,2020-11-27,CWB,GRU,2.0,238.02,537.05,1045.1,Média,22,57%,AeroBrasil Connect
415,2020-01-06,MAO,FOR,3.1,482.94,1139.63,2009.87,Alta,83,56%,AeroBrasil Connect
416,2021-02-07,VIX,PVH,5.0,1799.63,4139.9,7728.72,Alta,30,55%,AeroBrasil Connect
417,2020-10-22,JPA,MAO,1.7,217.06,459.06,843.38,Baixa,78,49%,AeroBrasil Connect
418,2019-01-07,JPA,CGB,2.7,786.41,1814.54,2783.13,Alta,24,68%,AeroBrasil Connect
419,2023-09-25,SDU,GIG,2.9,568.8,1392.7,2431.55,Baixa,71,84%,AeroBrasil Connect
420,2024-07-17,CWB,CNF,4.5,1994.26,4469.26,8512.84,Alta,31,78%,AeroBrasil Connect
421,2021-10-26,IGZ,PLU,4.3,623.88,1486.66,2751.36,Baixa,19,63%,AeroBrasil Connect
422,2019-05-20,THE,CWB,2.0,508.36,1046.67,1782.92,Baixa,2,88%,AeroBrasil Connect
423,2024-04-23,SSA,CWB,2.4,375.42,911.33,1472.98,Baixa,76,85%,AeroBrasil Connect
424,2021-10-09,CGB,FLN,4.0,604.81,1321.57,2452.45,Baixa,73,75%,AeroBrasil Connect
425,2021-05-19,CNF,PLU,3.8,717.27,1594.7,3012.04,Baixa,17,71%,AeroBrasil Connect
426,2020-02-07,JPA,FLN,4.1,1047.53,2179.25,4676.77,Alta,89,59%,AeroBrasil Connect
427,2019-02-27,BSB,SLZ,4.7,1389.52,2834.65,4915.78,Alta,35,67%,AeroBrasil Connect
428,2022-07-20,RBR,JPA,2.1,931.12,2066.61,3446.73,Alta,24,66%,AeroBrasil Connect
429,2024-09-10,REC,CGH,4.1,852.21,1991.63,3289.31,Baixa,31,87%,AeroBrasil Connect
430,2024-01-06,GIG,MAO,4.1,1387.53,3134.25,5878.86,Alta,53,77%,AeroBrasil Connect
431,2019-02-18,BEL,IGZ,4.3,1788.55,4438.34,7073.28,Altíssima,37,95%,AeroBrasil Connect
432,2022-10-01,MAO,FOR,2.6,402.92,996.63,1733.74,Baixa,66,67%,AeroBrasil Connect
433,2021-09-27,AJU,MAO,3.8,768.59,1828.27,3428.86,Baixa,63,68%,AeroBrasil Connect
434,2022-11-15,AJU,GRU,2.9,816.55,1723.08,3430.47,Média,83,77%,AeroBrasil Connect
435,2021-07-12,JPA,THE,1.0,267.35,624.76,1155.24,Alta,38,57%,AeroBrasil Connect
436,2019-09-06,SLZ,SSA,2.4,642.17,1503.68,2831.92,Baixa,25,73%,AeroBrasil Connect
437,2022-12-07,POA,IGZ,2.0,704.93,1704.64,2718.23,Alta,27,72%,AeroBrasil Connect
438,2019-02-03,CGB,SLZ,3.5,1821.02,3980.02,6947.95,Alta,7,82%,AeroBrasil Connect
439,2023-05-16,FOR,PLU,4.7,705.15,1595.66,2766.43,Baixa,75,72%,AeroBrasil Connect
440,2023-01-17,CNF,FLN,4.4,1848.12,4121.37,7742.16,Alta,17,79%,AeroBrasil Connect
441,2019-11-07,FLN,AJU,1.4,309.04,658.7,1164.9,Média,35,92%,AeroBrasil Connect
442,2023-06-12,FOR,SLZ,2.7,657.04,1445.68,2595.79,Média,49,89%,AeroBrasil Connect
443,2023-03-19,CGB,POA,4.3,918.64,2230.6,3395.35,Baixa,32,90%,AeroBrasil Connect
444,2024-03-16,GRU,FOR,3.4,590.96,1394.83,2532.46,Baixa,82,93%,AeroBrasil Connect
445,2021-05-18,AJU,CGH,2.6,491.99,1101.21,2031.85,Baixa,29,51%,AeroBrasil Connect
446,2022-12-11,MAO,CNF,2.4,803.21,1771.79,3093.23,Alta,34,90%,AeroBrasil Connect
447,2024-10-07,AJU,RBR,3.6,583.15,1362.59,2325.31,Baixa,38,89%,AeroBrasil Connect
448,2024-08-03,FLN,PVH,2.1,465.9,1148.11,1827.17,Baixa,23,69%,AeroBrasil Connect
449,2023-10-13,GIG,FOR,3.2,637.25,1467.39,2482.38,Baixa,39,85%,AeroBrasil Connect
450,2022-06-24,AJU,JPA,4.9,1578.33,3341.82,5921.34,Média,4,70%,AeroBrasil Connect
451,2024-12-24,GIG,REC,1.7,722.43,1454.38,2815.32,Altíssima,62,93%,AeroBrasil Connect
452,2019-02-09,PVH,BSB,1.3,477.34,1130.72,1882.23,Alta,41,77%,AeroBrasil Connect
453,2020-03-17,FOR,GRU,1.1,150.0,350.0,600.0,Baixa,62,40%,AeroBrasil Connect
454,2023-08-05,CGR,THE,1.7,402.11,891.67,1664.65,Baixa,83,85%,AeroBrasil Connect
455,2023-05-12,SLZ,THE,1.9,306.88,637.65,1077.32,Baixa,48,74%,AeroBrasil Connect
456,2023-03-12,BEL,SLZ,3.1,597.6,1424.04,2568.46,Baixa,63,80%,AeroBrasil Connect
457,2023-04-26,GRU,THE,2.5,450.88,938.57,1910.43,Baixa,57,82%,AeroBrasil Connect
458,2022-07-08,MAO,GIG,2.7,942.18,2206.89,3565.85,Alta,80,89%,AeroBrasil Connect
459,2024-09-26,MAO,CWB,1.8,241.16,537.23,953.25,Baixa,39,69%,AeroBrasil Connect
460,2024-10-16,REC,SSA,1.1,229.48,470.69,864.95,Baixa,4,82%,AeroBrasil Connect
461,2024-08-24,GRU,POA,1.9,301.52,721.5,1205.6,Baixa,45,71%,AeroBrasil Connect
462,2021-08-23,CGH,SSA,1.3,242.44,532.45,980.23,Baixa,9,54%,AeroBrasil Connect
463,2020-04-27,MAO,FLN,4.3,490.11,1088.77,2076.9,Baixa,51,35%,AeroBrasil Connect
464,2019-04-15,IGZ,PLU,1.4,271.01,672.27,1202.26,Baixa,62,71%,AeroBrasil Connect
465,2020-11-24,CGH,IGZ,4.7,803.53,1686.9,3525.5,Média,63,36%,AeroBrasil Connect
466,2024-04-04,POA,RBR,2.7,459.78,1010.55,1721.0,Baixa,37,90%,AeroBrasil Connect
467,2019-10-26,CGR,SLZ,3.8,688.88,1549.95,2883.61,Baixa,13,89%,AeroBrasil Connect
468,2021-11-02,CGH,CNF,3.6,667.29,1412.21,2990.58,Média,15,75%,AeroBrasil Connect
469,2024-06-26,VIX,IGZ,1.8,438.49,885.64,1844.56,Média,19,76%,AeroBrasil Connect
470,2023-05-18,CGR,SLZ,1.8,336.77,719.9,1458.67,Baixa,43,76%,AeroBrasil Connect
471,2023-03-03,JPA,BSB,2.8,596.43,1424.25,2389.27,Baixa,48,82%,AeroBrasil Connect
472,2024-03-01,PVH,CNF,4.1,934.2,2120.15,3631.69,Baixa,10,88%,AeroBrasil Connect
473,2023-11-16,PLU,THE,1.6,372.17,762.25,1547.81,Média,84,78%,AeroBrasil Connect
474,2019-03-06,CGH,REC,1.4,264.16,579.65,1053.97,Baixa,75,66%,AeroBrasil Connect
475,2023-12-19,MAO,CGH,2.5,1578.69,3322.15,6301.19,Alta,3,67%,AeroBrasil Connect
476,2019-08-26,RBR,CGH,2.4,591.44,1417.76,2104.52,Baixa,55,93%,AeroBrasil Connect
477,2023-05-17,CGH,IGZ,1.3,279.9,573.39,1182.63,Baixa,29,95%,AeroBrasil Connect
478,2023-07-07,REC,JPA,3.6,1319.23,3006.62,5601.59,Alta,24,95%,AeroBrasil Connect
479,2024-10-12,CGB,VIX,3.8,818.0,1860.94,3275.84,Baixa,23,68%,AeroBrasil Connect
480,2024-03-18,PVH,VIX,4.7,1215.47,2681.54,5023.83,Baixa,43,82%,AeroBrasil Connect
481,2024-06-20,POA,AJU,3.2,764.77,1702.53,3410.74,Média,34,82%,AeroBrasil Connect
482,2019-12-02,BEL,PVH,1.1,246.52,614.38,915.78,Alta,40,93%,AeroBrasil Connect
483,2021-01-25,CGR,MAO,4.7,1101.88,2224.55,4248.47,Alta,75,68%,AeroBrasil Connect
484,2020-05-12,AJU,POA,1.9,240.54,591.47,1018.51,Baixa,75,25%,AeroBrasil Connect
485,2024-06-26,SLZ,FOR,3.0,982.21,2011.25,4068.56,Média,75,87%,AeroBrasil Connect
486,2019-12-26,AJU,FLN,1.3,681.37,1658.4,2977.44,Altíssima,57,76%,AeroBrasil Connect
487,2020-12-21,PVH,GRU,3.5,991.53,2263.12,3794.42,Altíssima,7,53%,AeroBrasil Connect
488,2024-04-05,CGH,CGB,3.9,762.74,1559.83,2999.04,Baixa,78,79%,AeroBrasil Connect
489,2022-03-05,SSA,GIG,2.9,553.09,1216.39,2176.13,Baixa,53,82%,AeroBrasil Connect
490,2024-03-25,BSB,SLZ,3.2,546.89,1262.22,2316.44,Baixa,75,85%,AeroBrasil Connect
491,2020-04-03,MAO,PLU,2.7,339.16,748.46,1310.94,Baixa,13,56%,AeroBrasil Connect
492,2020-06-12,PVH,RBR,1.1,188.3,452.18,776.4,Média,80,42%,AeroBrasil Connect
493,2022-01-27,POA,REC,3.7,1110.68,2251.65,4941.35,Alta,12,88%,AeroBrasil Connect
494,2020-05-01,SSA,CGR,4.2,640.46,1517.89,2377.31,Baixa,4,50%,AeroBrasil Connect
495,2023-09-25,MAO,THE,2.9,673.3,1352.79,2749.09,Baixa,90,69%,AeroBrasil Connect
496,2024-09-02,MAO,FOR,1.2,195.32,436.05,868.23,Baixa,81,87%,AeroBrasil Connect
497,2019-07-22,MAO,CGB,4.4,1279.9,3114.9,5310.83,Alta,15,92%,AeroBrasil Connect
498,2020-07-17,CGR,SDU,4.6,779.46,1636.43,3481.69,Alta,70,58%,AeroBrasil Connect
499,2023-12-01,CGH,POA,4.7,1649.99,3315.14,6904.07,Alta,52,80%,AeroBrasil Connect
500,2021-11-10,POA,JPA,2.1,461.17,1110.23,1627.68,Média,51,58%,AeroBrasil Connect
501,2023-05-08,BSB,SSA,2.5,516.87,1208.96,2260.12,Baixa,50,67%,AeroBrasil Connect
