ID_Voo,Data_Partida,Origem,Destino,Duracao_Horas,Preco_Economica,Preco_Executiva,Preco_Premium,Temporada,Antecedencia_Dias,Lotacao_Media,Companhia,Tipo_Voo,Classe_Aviao
230,2022-03-03,CNF,JFK,7.4,2935.39,8985.68,17677.88,Baixa,176,73%,Global Wings International,Internacional,A350
231,2023-01-14,FLN,EZE,9.6,6732.86,19032.3,44178.48,Alta,106,80%,Global Wings International,Internacional,B787
232,2019-06-26,REC,CDG,6.8,3700.31,10358.32,21051.1,Alta,123,85%,Global Wings International,Internacional,B787
233,2023-06-25,FOR,SSA,2.6,997.61,3416.76,5635.29,Alta,153,74%,Global Wings International,Doméstico,B787
234,2022-06-21,FLN,MAD,9.6,6550.64,21334.9,50647.66,Alta,44,73%,Global Wings International,Internacional,A350
235,2023-01-22,POA,SSA,3.5,2097.63,7179.37,12272.41,Alta,138,72%,Global Wings International,Doméstico,B777
236,2021-08-12,FOR,LIS,8.8,3001.95,8556.82,15888.25,Média,153,51%,Global Wings International,Internacional,A330
237,2024-02-22,POA,PTY,12.0,8411.61,29399.91,47806.0,Média,17,75%,Global Wings International,Internacional,A330
238,2024-01-05,SSA,JFK,8.4,6734.2,17404.24,41262.59,Alta,153,75%,Global Wings International,Internacional,A350
239,2023-11-11,GIG,POA,3.7,1182.0,4003.49,6481.44,Média,7,70%,Global Wings International,Doméstico,B777
240,2023-08-26,GIG,FOR,1.7,621.83,1872.17,3896.49,Média,102,80%,Global Wings International,Doméstico,B787
241,2022-05-23,FOR,MIA,6.1,3890.39,12287.38,28281.11,Baixa,167,85%,Global Wings International,Internacional,B777
242,2024-07-27,REC,JFK,6.5,7523.97,25999.41,38547.73,Alta,20,82%,Global Wings International,Internacional,A330
243,2022-01-20,SSA,POA,3.0,2039.44,6724.47,15748.52,Alta,38,76%,Global Wings International,Doméstico,B777
244,2021-03-16,BSB,GIG,3.8,824.43,2820.42,6541.33,Baixa,40,37%,Global Wings International,Doméstico,B787
245,2022-07-05,BSB,JFK,9.8,7747.64,25835.59,58760.64,Alta,69,75%,Global Wings International,Internacional,A330
246,2022-07-13,FOR,CNF,2.0,926.01,2750.81,5887.71,Alta,27,82%,Global Wings International,Doméstico,A330
247,2022-12-02,CNF,EZE,8.7,7049.59,18375.34,35904.17,Alta,74,76%,Global Wings International,Internacional,B787
248,2019-04-13,GRU,LIS,8.1,3869.5,13199.02,27695.26,Baixa,149,82%,Global Wings International,Internacional,B787
249,2022-11-09,GIG,REC,3.1,1020.84,2685.1,6926.21,Média,167,75%,Global Wings International,Doméstico,A330
250,2021-10-09,GIG,PTY,9.7,3935.96,12923.56,19748.12,Baixa,98,44%,Global Wings International,Internacional,A330
251,2023-08-04,GRU,EZE,10.4,7901.74,24107.96,60094.14,Média,172,70%,Global Wings International,Internacional,B787
252,2022-02-07,GIG,MIA,8.4,6511.13,17325.47,33012.13,Média,126,74%,Global Wings International,Internacional,B787
253,2023-09-12,FLN,LHR,8.0,3253.37,9506.48,19027.62,Baixa,142,71%,Global Wings International,Internacional,B777
254,2023-07-01,GRU,PTY,9.5,6986.39,19005.6,40156.07,Alta,175,81%,Global Wings International,Internacional,A330
255,2019-01-05,FLN,MIA,6.2,5256.15,14840.3,31859.61,Alta,59,73%,Global Wings International,Internacional,B787
256,2022-07-25,REC,CNF,3.3,2063.59,5566.15,16377.6,Alta,18,78%,Global Wings International,Doméstico,A350
257,2023-11-10,SSA,MAD,11.3,9200.67,24383.41,54955.69,Média,120,81%,Global Wings International,Internacional,A330
258,2022-12-21,REC,FCO,7.7,5603.38,16429.82,41127.98,Alta,127,70%,Global Wings International,Internacional,A350
259,2019-03-22,BSB,POA,1.6,484.11,1672.56,3250.75,Baixa,26,70%,Global Wings International,Doméstico,B787
260,2022-11-11,FOR,GIG,3.6,1625.69,5216.58,10165.45,Média,108,78%,Global Wings International,Doméstico,B787
261,2019-08-20,CNF,FLN,2.0,651.07,2163.0,5195.11,Média,118,71%,Global Wings International,Doméstico,A350
262,2024-06-15,CNF,LHR,7.3,9449.92,25107.42,50180.83,Alta,172,84%,Global Wings International,Internacional,B787
263,2022-01-26,SSA,LHR,6.8,3793.84,10408.29,26865.3,Alta,47,74%,Global Wings International,Internacional,A330
264,2021-06-01,GRU,LIS,10.2,4677.89,13393.33,36778.9,Alta,52,46%,Global Wings International,Internacional,A350
265,2022-12-23,FLN,JFK,11.1,10829.1,36177.37,81501.46,Alta,100,85%,Global Wings International,Internacional,A350
266,2024-01-04,SSA,CDG,6.6,6114.89,20659.02,46182.93,Alta,118,82%,Global Wings International,Internacional,B777
267,2020-08-06,FOR,MIA,10.8,3302.1,8370.42,17495.88,Média,29,33%,Global Wings International,Internacional,A350
268,2019-09-17,SSA,GRU,2.1,859.78,2676.31,4425.66,Baixa,105,80%,Global Wings International,Doméstico,A330
269,2023-09-03,CNF,LIS,6.4,2456.69,8298.9,14086.09,Baixa,105,79%,Global Wings International,Internacional,A350
270,2019-03-08,FLN,PTY,7.6,3639.58,11692.34,25882.51,Baixa,123,81%,Global Wings International,Internacional,A330
271,2024-02-21,BSB,SCL,11.2,5797.83,18891.83,42004.27,Média,41,80%,Global Wings International,Internacional,A330
272,2024-06-09,FOR,LIS,7.3,3901.52,12835.74,29130.27,Alta,48,80%,Global Wings International,Internacional,B787
273,2024-02-15,REC,POA,2.2,1162.79,4020.18,6665.51,Média,19,85%,Global Wings International,Doméstico,A330
274,2024-05-17,SSA,LHR,6.7,3699.62,10191.8,19938.87,Baixa,113,82%,Global Wings International,Internacional,A350
275,2021-10-12,CNF,LIS,7.6,2330.27,7566.94,12412.06,Baixa,60,57%,Global Wings International,Internacional,A350
276,2022-02-18,REC,MIA,6.7,4283.59,13459.29,22056.25,Média,46,81%,Global Wings International,Internacional,A330
277,2024-03-10,FLN,JFK,9.7,5225.21,14855.12,38770.24,Baixa,41,82%,Global Wings International,Internacional,B787
278,2019-09-16,GRU,FCO,8.6,5577.83,17803.43,42595.99,Baixa,123,75%,Global Wings International,Internacional,A350
279,2024-11-08,POA,CNF,3.0,922.16,2653.82,6717.44,Média,108,79%,Global Wings International,Doméstico,B787
280,2022-04-23,POA,LHR,11.7,3997.9,11609.55,23149.85,Baixa,121,80%,Global Wings International,Internacional,B787
281,2020-06-07,FLN,REC,2.8,666.65,1829.47,3958.08,Alta,161,40%,Global Wings International,Doméstico,B787
282,2023-08-01,CNF,LHR,11.9,7890.02,22952.99,48300.44,Média,177,77%,Global Wings International,Internacional,B787
283,2023-02-20,CNF,MAD,6.3,3523.11,11463.72,19046.21,Média,155,76%,Global Wings International,Internacional,A330
284,2021-12-21,FOR,EZE,6.0,2347.92,7471.37,14285.08,Alta,81,41%,Global Wings International,Internacional,B787
285,2019-02-06,FLN,LIS,11.4,10302.28,29076.7,76098.67,Média,142,77%,Global Wings International,Internacional,B787
286,2024-06-19,GRU,SSA,2.1,1247.12,3779.08,8114.83,Alta,164,79%,Global Wings International,Doméstico,A350
287,2022-07-27,FOR,LHR,10.3,10563.7,31095.46,74106.09,Alta,16,81%,Global Wings International,Internacional,B787
288,2020-06-19,GRU,LIS,8.6,3398.09,10172.75,23761.8,Alta,177,38%,Global Wings International,Internacional,A330
289,2019-05-23,GIG,LIS,11.0,3937.71,12326.51,20907.79,Baixa,113,80%,Global Wings International,Internacional,A330
290,2022-10-15,REC,BSB,2.0,646.29,2197.47,3301.94,Baixa,83,82%,Global Wings International,Doméstico,B787
291,2021-06-19,GRU,EZE,8.8,4968.33,15030.28,37004.73,Alta,140,36%,Global Wings International,Internacional,B777
292,2022-01-26,GRU,CDG,8.1,7801.25,23972.25,43218.3,Alta,16,70%,Global Wings International,Internacional,A330
293,2020-06-14,FOR,JFK,11.4,4140.75,13795.3,24073.84,Alta,168,19%,Global Wings International,Internacional,B777
294,2022-01-13,SSA,LHR,9.7,5832.17,15335.15,34885.29,Alta,69,84%,Global Wings International,Internacional,B777
295,2023-10-21,BSB,PTY,11.3,3519.71,10846.23,26365.41,Baixa,22,78%,Global Wings International,Internacional,A330
296,2023-05-26,REC,CDG,11.2,6772.06,18533.26,39481.73,Baixa,76,72%,Global Wings International,Internacional,A330
297,2022-02-13,GRU,JFK,7.4,4890.03,13170.4,38051.81,Média,36,84%,Global Wings International,Internacional,B787
298,2024-10-25,SSA,FLN,2.8,693.93,2259.47,4276.05,Baixa,106,78%,Global Wings International,Doméstico,B777
299,2023-06-14,REC,JFK,9.4,11139.15,29701.79,61804.06,Alta,171,80%,Global Wings International,Internacional,A330
300,2022-11-08,CNF,SCL,7.6,2883.36,8202.72,19351.55,Média,100,76%,Global Wings International,Internacional,A330
301,2023-09-05,GRU,PTY,9.9,4986.03,13375.53,39151.85,Baixa,120,82%,Global Wings International,Internacional,A350
302,2022-07-18,POA,LHR,9.0,6669.53,17232.51,38014.42,Alta,173,71%,Global Wings International,Internacional,A330
303,2022-09-01,REC,EZE,7.5,2350.89,6440.08,15371.63,Baixa,21,70%,Global Wings International,Internacional,A350
304,2019-09-28,FLN,LIS,6.5,2580.53,8780.05,13716.25,Baixa,12,71%,Global Wings International,Internacional,B777
305,2020-10-13,CNF,EZE,11.7,1921.53,5540.15,14971.22,Baixa,71,18%,Global Wings International,Internacional,A350
306,2024-11-16,GRU,MAD,10.0,6954.96,19784.48,51091.18,Média,60,70%,Global Wings International,Internacional,B787
307,2022-11-22,REC,GIG,1.7,940.78,3191.36,6313.5,Média,23,83%,Global Wings International,Doméstico,A350
308,2022-09-08,POA,REC,2.5,1001.07,3054.03,6999.57,Baixa,36,80%,Global Wings International,Doméstico,B777
309,2023-01-08,SSA,GIG,2.2,1108.78,2816.83,6066.08,Alta,26,74%,Global Wings International,Doméstico,A330
310,2020-10-13,GIG,MIA,7.8,1297.73,3522.55,7496.59,Baixa,27,38%,Global Wings International,Internacional,B777
311,2023-05-18,FOR,MIA,7.6,2893.38,8538.84,14481.76,Baixa,127,84%,Global Wings International,Internacional,A330
312,2024-10-20,REC,BSB,2.3,532.9,1655.03,4237.56,Baixa,59,76%,Global Wings International,Doméstico,A350
313,2019-07-15,POA,LHR,8.7,7932.74,22607.58,57901.77,Alta,134,79%,Global Wings International,Internacional,B787
314,2020-11-27,SSA,MAD,11.7,2892.59,7588.59,22720.51,Média,18,15%,Global Wings International,Internacional,A330
315,2019-09-23,GRU,SCL,8.6,4813.99,12053.47,27798.45,Baixa,84,77%,Global Wings International,Internacional,A350
316,2024-08-09,CNF,SSA,3.3,1210.01,3047.12,8711.49,Média,30,74%,Global Wings International,Doméstico,A350
317,2019-09-19,BSB,REC,3.7,1210.8,3110.51,9037.57,Baixa,54,77%,Global Wings International,Doméstico,A330
318,2019-02-13,BSB,POA,1.7,857.8,2234.63,6755.15,Média,149,72%,Global Wings International,Doméstico,B787
319,2024-02-10,GRU,SCL,8.5,3759.8,9890.31,28783.3,Média,169,74%,Global Wings International,Internacional,B777
320,2023-07-05,GRU,CDG,8.3,6431.34,20416.0,43752.72,Alta,169,72%,Global Wings International,Internacional,A350
321,2024-11-10,POA,CDG,8.2,4908.15,14566.89,27346.69,Média,111,71%,Global Wings International,Internacional,A330
322,2023-12-15,BSB,LHR,9.8,4901.91,12533.1,38170.61,Alta,29,82%,Global Wings International,Internacional,B787
323,2022-07-04,CNF,REC,2.4,1698.55,4799.86,11315.35,Alta,163,72%,Global Wings International,Doméstico,A350
324,2023-03-22,FLN,EZE,10.7,5284.87,16229.51,42187.42,Baixa,26,78%,Global Wings International,Internacional,B787
325,2024-10-04,GRU,FCO,10.0,5941.48,20160.3,39036.97,Baixa,46,84%,Global Wings International,Internacional,B787
326,2022-03-09,REC,MAD,10.1,4351.42,12107.17,32613.26,Baixa,39,77%,Global Wings International,Internacional,B777
327,2022-10-26,BSB,JFK,6.3,2123.36,7124.84,11518.99,Baixa,72,79%,Global Wings International,Internacional,A350
328,2024-01-27,FOR,GRU,3.8,2901.82,8851.39,20855.45,Alta,116,74%,Global Wings International,Doméstico,A330
329,2023-10-04,FOR,EZE,9.0,3956.82,12046.97,26804.74,Baixa,174,72%,Global Wings International,Internacional,B787
330,2023-09-24,FOR,GRU,3.0,1168.78,3256.42,6092.32,Baixa,37,74%,Global Wings International,Doméstico,B787
331,2019-03-09,GRU,FOR,3.4,1301.21,3329.31,7617.36,Baixa,100,76%,Global Wings International,Doméstico,B777
332,2019-12-16,FLN,MAD,8.5,8812.63,24439.8,68529.02,Alta,27,79%,Global Wings International,Internacional,A350
333,2023-02-20,GRU,FCO,10.9,8217.3,23924.13,42522.2,Média,165,73%,Global Wings International,Internacional,A330
334,2019-02-19,GRU,LHR,11.6,7362.28,25727.99,44378.64,Média,145,81%,Global Wings International,Internacional,A350
335,2023-06-03,SSA,EZE,10.7,8470.77,21841.02,53247.55,Alta,60,74%,Global Wings International,Internacional,A350
336,2022-09-06,POA,LIS,6.7,2732.43,7438.93,15603.19,Baixa,54,80%,Global Wings International,Internacional,A330
337,2023-08-08,SSA,REC,1.9,667.63,2069.44,3703.93,Média,107,71%,Global Wings International,Doméstico,B787
338,2023-08-07,FLN,FCO,8.2,3685.36,10559.08,25819.48,Média,140,85%,Global Wings International,Internacional,A330
339,2024-11-26,FLN,LHR,10.1,5321.27,17094.06,41304.3,Média,69,75%,Global Wings International,Internacional,A330
340,2022-02-10,REC,LIS,7.7,4824.73,13751.73,33576.25,Média,13,73%,Global Wings International,Internacional,A350
341,2024-08-16,POA,GIG,2.4,814.35,2365.2,6164.72,Média,78,83%,Global Wings International,Doméstico,A350
342,2024-05-24,FOR,SCL,8.9,3509.18,10980.57,21325.89,Baixa,137,77%,Global Wings International,Internacional,A350
343,2019-04-18,BSB,CNF,1.6,612.8,1925.85,3820.48,Baixa,27,76%,Global Wings International,Doméstico,A330
344,2024-04-21,FLN,FOR,1.8,568.07,1525.22,3728.37,Baixa,17,78%,Global Wings International,Doméstico,B777
345,2023-12-14,CNF,MAD,9.0,4627.08,15437.06,24183.78,Alta,90,72%,Global Wings International,Internacional,A330
346,2021-07-19,CNF,SCL,11.1,3970.38,13791.36,24019.36,Alta,32,44%,Global Wings International,Internacional,B777
347,2024-01-06,SSA,LHR,8.6,5732.0,17375.65,29740.86,Alta,158,81%,Global Wings International,Internacional,B777
348,2019-04-16,POA,MIA,6.8,3109.51,9093.7,24271.92,Baixa,148,84%,Global Wings International,Internacional,B777
349,2022-05-08,FLN,LIS,11.3,5729.12,15160.48,44060.17,Baixa,160,73%,Global Wings International,Internacional,B777
350,2024-05-26,BSB,GRU,2.2,755.61,2543.81,4207.37,Baixa,142,76%,Global Wings International,Doméstico,A330
351,2023-06-28,REC,MAD,9.4,4588.08,12534.12,26112.25,Alta,73,72%,Global Wings International,Internacional,A330
352,2022-04-04,FLN,LIS,7.6,4457.44,13216.85,31595.74,Baixa,54,70%,Global Wings International,Internacional,B777
353,2023-02-05,POA,REC,1.8,844.4,2281.33,5121.42,Média,89,80%,Global Wings International,Doméstico,B777
354,2019-05-23,GRU,LHR,9.0,4107.28,10650.05,21906.21,Baixa,155,76%,Global Wings International,Internacional,B777
355,2023-11-17,GRU,REC,3.3,1240.74,3585.3,8560.72,Média,117,78%,Global Wings International,Doméstico,B777
356,2023-06-12,CNF,MIA,9.0,8174.52,25570.14,55352.81,Alta,137,82%,Global Wings International,Internacional,B787
357,2019-03-05,CNF,MIA,9.8,4165.63,11121.31,23573.72,Baixa,43,80%,Global Wings International,Internacional,B787
358,2023-01-27,REC,SCL,7.5,7474.82,24710.65,39542.85,Alta,164,82%,Global Wings International,Internacional,A350
359,2023-09-12,BSB,PTY,7.2,2985.3,9802.51,23199.09,Baixa,92,74%,Global Wings International,Internacional,B777
360,2024-11-26,SSA,CNF,3.8,1231.28,4246.8,9128.19,Média,63,79%,Global Wings International,Doméstico,B787
361,2021-04-04,FLN,POA,2.1,400.0,1200.0,2500.0,Baixa,160,43%,Global Wings International,Doméstico,A330
362,2024-01-09,FOR,CNF,2.9,1994.08,5471.25,12732.86,Alta,87,75%,Global Wings International,Doméstico,A330
363,2022-04-05,SSA,SCL,11.6,6385.08,18285.05,41964.99,Baixa,78,84%,Global Wings International,Internacional,A350
364,2023-04-15,GRU,BSB,2.6,501.01,1554.62,2662.24,Baixa,167,85%,Global Wings International,Doméstico,B787
365,2024-10-07,GIG,BSB,2.0,538.02,1635.5,3340.61,Baixa,18,75%,Global Wings International,Doméstico,A330
366,2019-04-13,POA,REC,2.3,987.3,2848.1,5655.99,Baixa,141,72%,Global Wings International,Doméstico,A350
367,2022-04-08,REC,SCL,9.1,2543.89,8754.93,12857.57,Baixa,113,82%,Global Wings International,Internacional,A330
368,2023-10-08,POA,JFK,6.1,3634.97,10884.93,26401.28,Baixa,131,73%,Global Wings International,Internacional,B777
369,2022-06-27,POA,FLN,2.9,1390.58,4713.6,9548.22,Alta,32,84%,Global Wings International,Doméstico,A350
370,2020-04-12,GRU,JFK,9.8,2150.33,5980.32,15948.19,Baixa,102,32%,Global Wings International,Internacional,A350
371,2019-05-14,CNF,JFK,7.2,3372.15,9898.46,17870.91,Baixa,32,83%,Global Wings International,Internacional,B787
372,2024-02-04,FOR,EZE,6.2,4805.58,15137.28,38085.51,Média,27,85%,Global Wings International,Internacional,A330
373,2023-11-07,CNF,LIS,10.4,7858.76,22876.19,62055.7,Média,85,78%,Global Wings International,Internacional,B787
374,2023-03-21,SSA,GIG,2.7,799.82,2646.25,4386.05,Baixa,179,79%,Global Wings International,Doméstico,A330
375,2024-10-08,FOR,EZE,7.6,4930.47,14115.5,27905.94,Baixa,36,78%,Global Wings International,Internacional,A350
376,2021-02-13,FOR,MAD,7.4,1863.56,6227.77,14814.28,Média,134,38%,Global Wings International,Internacional,B787
377,2023-06-23,SSA,FOR,2.3,1313.89,4046.7,7554.53,Alta,81,75%,Global Wings International,Doméstico,A350
378,2021-03-09,BSB,CNF,1.8,400.0,1200.0,2500.0,Baixa,173,45%,Global Wings International,Doméstico,B777
379,2024-02-24,CNF,JFK,8.1,6801.84,18879.62,50880.08,Média,63,77%,Global Wings International,Internacional,B777
380,2024-12-13,GIG,PTY,9.6,5298.19,16984.91,31991.87,Alta,80,82%,Global Wings International,Internacional,A330
381,2019-03-20,GIG,FCO,10.3,3785.57,11499.78,23855.12,Baixa,161,70%,Global Wings International,Internacional,A350
382,2021-10-07,POA,CDG,7.5,1896.14,5648.3,12711.21,Baixa,159,57%,Global Wings International,Internacional,A330
383,2020-04-18,FOR,MIA,8.2,1763.41,5792.95,13473.91,Baixa,132,39%,Global Wings International,Internacional,A350
384,2022-03-22,FLN,FCO,7.4,3103.72,8258.7,21562.25,Baixa,40,84%,Global Wings International,Internacional,B787
385,2019-07-03,BSB,MIA,12.0,12813.47,42823.03,69779.13,Alta,11,73%,Global Wings International,Internacional,A330
386,2024-12-13,GRU,FLN,3.1,2212.66,5576.78,14648.7,Alta,97,83%,Global Wings International,Doméstico,A330
387,2019-07-07,POA,EZE,10.0,8180.84,22623.27,44683.77,Alta,173,78%,Global Wings International,Internacional,A350
388,2022-07-10,REC,MIA,10.4,6050.29,19470.43,43420.99,Alta,49,75%,Global Wings International,Internacional,A350
389,2021-06-13,FLN,MAD,6.1,3083.6,8307.64,24528.91,Alta,37,49%,Global Wings International,Internacional,A350
390,2024-09-13,CNF,MIA,6.4,3900.39,11170.72,21986.28,Baixa,147,81%,Global Wings International,Internacional,A350
391,2024-09-15,REC,EZE,11.7,4309.07,13516.58,34311.59,Baixa,106,70%,Global Wings International,Internacional,A330
392,2023-08-08,POA,SSA,3.7,1315.84,3459.29,6695.13,Média,33,78%,Global Wings International,Doméstico,B787
393,2022-10-24,CNF,MIA,8.7,4412.0,13683.7,29587.64,Baixa,65,83%,Global Wings International,Internacional,A350
394,2022-04-24,SSA,LIS,7.6,2743.11,9563.43,15457.61,Baixa,87,76%,Global Wings International,Internacional,A330
395,2022-02-08,FLN,POA,2.4,944.03,2496.08,7099.28,Média,67,80%,Global Wings International,Doméstico,A350
396,2023-07-15,FOR,LIS,10.2,10002.71,32818.16,64974.09,Alta,154,77%,Global Wings International,Internacional,A350
397,2019-05-01,GRU,LHR,11.8,6995.61,19186.63,48809.79,Baixa,153,81%,Global Wings International,Internacional,B777
398,2023-10-18,REC,EZE,11.6,3811.25,11236.23,20540.38,Baixa,74,76%,Global Wings International,Internacional,B787
399,2023-03-03,GRU,FCO,11.9,4294.95,12859.02,34257.21,Baixa,10,75%,Global Wings International,Internacional,A350
400,2022-07-17,FOR,JFK,10.6,8451.79,24124.23,56640.07,Alta,81,78%,Global Wings International,Internacional,A330
401,2024-04-23,FOR,GRU,3.2,834.58,2693.66,5065.94,Baixa,167,79%,Global Wings International,Doméstico,B777
402,2024-06-06,GRU,SCL,11.6,11016.73,35364.93,87019.07,Alta,39,75%,Global Wings International,Internacional,A350
403,2024-08-15,SSA,FOR,2.6,1241.86,4288.7,7751.99,Média,99,80%,Global Wings International,Doméstico,B787
404,2021-02-13,FOR,FCO,10.1,4708.27,14777.02,31780.95,Média,160,41%,Global Wings International,Internacional,A330
405,2023-05-03,CNF,JFK,7.2,4405.9,11224.2,27904.74,Baixa,72,75%,Global Wings International,Internacional,B777
406,2021-07-15,GRU,CNF,3.6,1248.84,3760.18,9910.63,Alta,132,43%,Global Wings International,Doméstico,A350
407,2023-04-03,GIG,EZE,9.2,6173.33,19020.84,38898.34,Baixa,11,79%,Global Wings International,Internacional,B787
